feature_ID,lower_PIN,PIN,owner_middleinitial,owner_name,owner_address,owner_address2,owner_city,owner_state,street_number,street_directionality,street_name,street_type,full_address,city,state,zipcode,tax_code,first_name,last_name,firestation,firezone
2386,1313178001,1313178001,M,"ASAD, IYAD M",6023 N BIG HOLLOW RD, ,PEORIA,IL,6023,N,BIG HOLLOW,RD,6023 N BIG HOLLOW RD,PEORIA,IL,61614,1,IYAD,ASAD,19,1912
2279,1311304004,1311304004, ,RT 150 LLC,C/O WILLIAM H TORCHIA,2813 N MAIN ST,EAST PEORIA,IL,7013,N,STALWORTH,DR,7013 N STALWORTH DR,PEORIA,IL,61615,274, ,RT 150 LLC,19,1913
2349,1311303002,1311303002, ,STORE MASTER FUNDING IV LLC,C/O FIFITH DAY RESTAURANTS LLC,2813 N MAIN ST,EAST PEORIA,IL,5300,W,WAR MEMORIAL,DR,5300 W WAR MEMORIAL DR,PEORIA,IL,61615,274, ,STORE MASTER FUNDING IV LLC,19,1913
2477,1311376001,1311376001, ,AMERICAN NATIONAL BANK,33 N LASALLE ST #LL, ,CHICAGO,IL,6700,N,SUMMERSHADE,CIR,6700 N SUMMERSHADE CIR,PEORIA,IL,61615,15, ,AMERICAN NATIONAL BANK,19,1913
2492,1311352005,1311352005, ,PEORIA MANOR COURT LTD NFP,285 N FARNHAM, ,GALESBURG,IL,6900,N,STALWORTH,DR,6900 N STALWORTH DR,PEORIA,IL,61615,272, ,PEORIA MANOR COURT LTD NFP,19,1913
2496,1311352004,1311352004, ,FRANCES HOUSE INC,285 S FARNHAM ST, ,GALESBURG,IL,6926,N,STALWORTH,DR,6926 N STALWORTH DR,PEORIA,IL,61615,272, ,FRANCES HOUSE INC,19,1913
2502,1311326009,1311326009, ,HOME DEPOT USA INC,PROPERTY TAX DEPARTMENT RE #1978,P O BOX 105842,ATLANTA,GA,5026,W,HOLIDAY,DR,5026 W HOLIDAY DR,PEORIA,IL,61615,8, ,HOME DEPOT USA INC,19,1913
2509,1311326005,1311326005, ,STORE MASTER FUNDING IV LLC,C/O STORE CAPITAL ACQUISITIONS LLC,8377 E HARTFORD DR STE100,SCOTTSDALE,AZ,5114,W,HOLIDAY,DR,5114 W HOLIDAY DR,PEORIA,IL,61615,8, ,STORE MASTER FUNDING IV LLC,19,1913
2513,1311304003,1311304003, ,PETERSEN COMPANIES LLC,ATTN MARIKAY SNYDER,830 W TRAILCREEK DR,PEORIA,IL,5300,W,LANDENS,WAY,5300 W LANDENS WAY,PEORIA,IL,61615,245, ,PETERSEN COMPANIES LLC,19,1913
2514,1311326012,1311326012, ,SPIRIT MASTER FUNDING LLC,C/O UNIVERSAL POOL CO INC,300 W ARMORY DR,SOUTH HOLLAND,IL,5000,W,HOLIDAY,DR,5000 W HOLIDAY DR,PEORIA,IL,61615,8, ,SPIRIT MASTER FUNDING LLC,19,1913
2520,1311327007,1311327007, ,PRINCEVILLE STATE BANK,P O BOX 409, ,PRINCEVILLE,IL,5117,W,HOLIDAY,DR,5117 W HOLIDAY DR,PEORIA,IL,61615,8, ,PRINCEVILLE STATE BANK,19,1913
2521,1311303004,1311303004, ,PETERSEN COMPANIES LLC,830 W TRAIL CREEK DR, ,PEORIA,IL,5309,W,LANDENS,WAY,5309 W LANDENS WAY,PEORIA,IL,61615,245, ,PETERSEN COMPANIES LLC,19,1913
2522,1311327012,1311327012, ,PCR PROPERTIES LLC,C/O DEBRA L BRAKER,34 DIAMOND POINT,MORTON,IL,5019,W,HOLIDAY,DR,5019 W HOLIDAY DR,PEORIA,IL,61615,8, ,PCR PROPERTIES LLC,19,1913
2526,1311303004,1311303004, ,PETERSEN COMPANIES LLC,830 W TRAIL CREEK DR, ,PEORIA,IL,5309,W,LANDENS,WAY,5309 W LANDENS WAY,PEORIA,IL,61615,245, ,PETERSEN COMPANIES LLC,19,1913
2527,1311327009,1311327009, ,CHARTER OAK DEVELOPMENT LLC,211 FULTON ST, ,PEORIA,IL,5101,W,HOLIDAY,DR,5101 W HOLIDAY DR,PEORIA,IL,61615,8, ,CHARTER OAK DEVELOPMENT LLC,19,1913
2530,1311300002,1311300002, ,CITIZENS EQUITY FEDERAL C U,P O BOX 1715, ,PEORIA,IL,5200,W,WAR MEMORIAL,DR,5200 W WAR MEMORIAL DR,PEORIA,IL,61615,21, ,CITIZENS EQUITY FEDERAL C U,19,1913
2532,1311327008,1311327008, ,CHARTER OAK DEVELOPMENT LLC,4104 N HARLEM AVE, ,NORRIDGE,IL,5115,W,HOLIDAY,DR,5115 W HOLIDAY DR,PEORIA,IL,61615,8, ,CHARTER OAK DEVELOPMENT LLC,19,1913
2559,1311303003,1311303003, ,ETHAN ALLEN RETAIL INC,ATTN LEASE ADMINISTRATOR,ETHAN ALLEN DR,DANBURY,CT,5301,W,LANDENS,WAY,5301 W LANDENS WAY,PEORIA,IL,61615,274, ,ETHAN ALLEN RETAIL INC,19,1913
2561,1312251033,1312251033, ,NRV GROUP LLC,P O BOX 10437, ,PEORIA,IL,3523,W,WILLOW KNOLLS,RD,3523 W WILLOW KNOLLS RD,PEORIA,IL,61614,8, ,NRV GROUP LLC,19,1916
2562,1312251029,1312251029, ,THE CECELIA B TEDFORD REVOCABLE TRUST,C/O CECELIA B TEDFORD,6016 N KNOXVILLE AVE #301,PEORIA,IL,3605,W,WILLOW KNOLLS,RD,3605 W WILLOW KNOLLS RD,PEORIA,IL,61614,8, ,THE CECELIA B TEDFORD REVOCABLE TRUST,19,1916
2563,1312251032,1312251032, ,NRV GROUP LLC,P O BOX 10437, ,PEORIA,IL,3531,W,WILLOW KNOLLS,RD,3531 W WILLOW KNOLLS RD,PEORIA,IL,61614,8, ,NRV GROUP LLC,19,1916
2564,1312251031,1312251031,E,"ELMORE, THOMAS E",1224 ANDERSON LN, ,PEORIA,IL,3611,W,WILLOW KNOLLS,RD,3611 W WILLOW KNOLLS RD,PEORIA,IL,61614,8,THOMAS,ELMORE,19,1916
2566,1312251026,1312251026, ,2009 SERIES GEROGETTE'S FLOWERS LLC,3637 W WILLOW KNOLLS RD, ,PEORIA,IL,3637,W,WILLOW KNOLLS,RD,3637 W WILLOW KNOLLS RD,PEORIA,IL,61615,8, ,2009 SERIES GEROGETTE'S FLOWERS LLC,19,1916
2582,1312251034,1312251034, ,PDG PARTNERS LLC,C/O JEFFREY M SYMMONDS,810 W TRAILCREEK DR,PEORIA,IL,7322,N,RADNOR,RD,7322 N RADNOR RD,PEORIA,IL,61615,8, ,PDG PARTNERS LLC,19,1916
2592,1312100022,1312100022, ,KNIGHTS BUILDING CORPORATION,7403 N RADNOR RD, ,PEORIA,IL,7403,N,RADNOR,RD,7403 N RADNOR RD,PEORIA,IL,61615,274, ,KNIGHTS BUILDING CORPORATION,19,1916
2696,1312226001,1312226001, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,NOBLE ADMINISTRATION CENTER,1125 W LAKE AVE,PEORIA,IL,7716,N,RADNOR,RD,7716 N RADNOR RD,PEORIA,IL,61614,8, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,19,1916
2706,1312100024,1312100024, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,NOBLE ADMINISTRATION CENTER,1125 W LAKE AVE,PEORIA,IL,7815,N,RADNOR,RD,7815 N RADNOR RD,PEORIA,IL,61615,274, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,19,1916
2768,1301300007,1301300007, ,DUNLAP COMMUNITY UNIT SCHOOL DISTRICT 323,5220 W LEGION HALL RD, ,DUNLAP,IL,3903,W,RIDGEVIEW,DR,3903 W RIDGEVIEW DR,PEORIA,IL,61615,274, ,DUNLAP COMMUNITY UNIT SCHOOL DISTRICT 323,19,1916
3131,1312100021,1312100021,P,"ARNHOLT, SUSAN P",1720 W CHANUTE RD, ,PEORIA,IL, ,N,RADNOR,RD,N RADNOR RD,PEORIA,IL,61615,274,SUSAN,ARNHOLT,19,1916
2462,1312300022,1312300022, ,MARTIN & BAYLEY INC,P O BOX 385, ,CARMI,IL,3819,W,WAR MEMORIAL,DR,3819 W WAR MEMORIAL DR,PEORIA,IL,61615,274, ,MARTIN & BAYLEY INC,19,1918
2467,1312300020,1312300020, ,SPIRIT MASTER FUNDING VII LLC,C/O SPIRIT REALTY CAPITAL ATTN: CLOSING,16767 N PERIMETER DR SUITE 210,SCOTTSDALE,AZ,3909,W,WAR MEMORIAL,DR,3909 W WAR MEMORIAL DR,PEORIA,IL,61615,274, ,SPIRIT MASTER FUNDING VII LLC,19,1918
2474,1312300030,1312300030, ,FCPT REMINGTON PROPERTIES LLC,1000 DARDEN CENTER DR, ,ORLANDO,FL,3915,W,WAR MEMORIAL,DR,3915 W WAR MEMORIAL DR,PEORIA,IL,61615,274, ,FCPT REMINGTON PROPERTIES LLC,19,1918
2476,1312300032,1312300032, ,HEARTLAND APPLE INC,7123 CHERRY VALLEY NORTH BLVD SUITE 200D, ,ROCKFORD,IL,3929,W,WAR MEMORIAL,DR,3929 W WAR MEMORIAL DR,PEORIA,IL,61615,274, ,HEARTLAND APPLE INC,19,1918
2482,1312300024,1312300024, ,SOUTH SIDE BANK,2119 SW ADAMS ST, ,PEORIA,IL,4100,W,WILLOW KNOLLS,RD,4100 W WILLOW KNOLLS RD,PEORIA,IL,61615,274, ,SOUTH SIDE BANK,19,1918
2491,1312300031,1312300031, ,WILLOW KNOLLS PEORIA IL LLC,C/O SCHOTTENSTEIN ACQUISITION GROUP LLC,P O BOX 24550,COLUMBUS,OH,4100,W,WILLOW KNOLLS,RD,4100 W WILLOW KNOLLS RD,PEORIA,IL,61615,274, ,WILLOW KNOLLS PEORIA IL LLC,19,1918
2534,1311426003,1311426003, ,SWAN LAKE MEMORIAL ASSOCIATION INC,C/O OLD LINE MEMORIAL ASSOCIATION INC,15005 CARRY BACK DR,GAITHERSBURG,MD, , , , , , , , ,272, ,SWAN LAKE MEMORIAL ASSOCIATION INC,19,1918
2537,1312302003,1312302003, ,SAM'S REAL ESTATE BUSINESS TRUST,TAX DEPARTMENT 8013 CLUB 8128,1301 SE 10TH ST STORE 18-8128,BENTONVILLE,AR,4100,W,WILLOW KNOLLS,RD,4100 W WILLOW KNOLLS RD,PEORIA,IL,61614,274, ,SAM'S REAL ESTATE BUSINESS TRUST,19,1918
2554,1311426003,1311426003, ,SWAN LAKE MEMORIAL ASSOCIATION INC,C/O OLD LINE MEMORIAL ASSOCIATION INC,15005 CARRY BACK DR,GAITHERSBURG,MD, , , , , , , , ,272, ,SWAN LAKE MEMORIAL ASSOCIATION INC,19,1918
2555,1311426002,1311426002, ,SWAN LAKE MEMORIAL ASSOCIATION INC,C/O OLD LINE MEMORIAL ASSOCIATION INC,15005 CARRY BACK DR,GAITHERSBURG,MD,4501,W,ROUTE 150, ,4501 W ROUTE 150,EDWARDS,IL,61528,272, ,SWAN LAKE MEMORIAL ASSOCIATION INC,19,1918
2570,1312100025,1312100025, ,THE EMIL METZGER JR TRUST,C/O EMIL J METZGER JR,3419 N KNOXVILLE AVE,PEORIA,IL,7500,W,BRAUER,RD,7500 W BRAUER RD,PEORIA,IL,61615,274, ,THE EMIL METZGER JR TRUST,19,1918
2573,1312100005,1312100005,J,"GOLDSTEIN, LEE J",4021 W WILLOW KNOLLS DR, ,PEORIA,IL,4021,W,WILLOW KNOLLS,RD,4021 W WILLOW KNOLLS RD,PEORIA,IL,61615,274,LEE,GOLDSTEIN,19,1918
2220,1324126007,1324126007, ,WEAVERRIDGE GOLF CLUB LLC,5100 N WEAVERRIDGE BLVD, ,PEORIA,IL,5100,N,WEAVERRIDGE,BLVD,5100 N WEAVERRIDGE BLVD,PEORIA,IL,61615,281, ,WEAVERRIDGE GOLF CLUB LLC,19,1919
2821,1302300015,1302300015, ,HEARTIS PEORIA PARTNERS LP,5910 N CENTRAL EXPY STE 200, ,DALLAS,TX,8213,N,ROUTE 91, ,8213 N ROUTE 91,PEORIA,IL,61615,274, ,HEARTIS PEORIA PARTNERS LP,19,1920
2951,1302200008,1302200008, ,OSF HEALTHCARE SYSTEM,800 NE GLEN OAK AVE, ,PEORIA,IL,8600,N,ROUTE 91, ,8600 N ROUTE 91,PEORIA,IL,61615,274, ,OSF HEALTHCARE SYSTEM,19,1920
3043,1302201001,1302201001, ,IEC PROPERTIES LLC,8921 N WOOD SAGE RD, ,PEORIA,IL,8921,N,WOOD SAGE,RD,8921 N WOOD SAGE RD,PEORIA,IL,61615,274, ,IEC PROPERTIES LLC,19,1920
1,932126018,932126018, ,BETTER BANKS,10225 N KNOXVILLE AVE, ,PEORIA,IL,10225,N,KNOXVILLE,AVE,10225 N KNOXVILLE AVE,PEORIA,IL,61615,185, ,BETTER BANKS,20,2004
2426,932151005,932151005, ,EDWARD ROSE DEVELOPMENT COMPANY,P O BOX 2012, ,BLOOMFIELD HILLS,MI, ,W,WILD ROSE,DR,W WILD ROSE DR,PEORIA,IL,61615,15, ,EDWARD ROSE DEVELOPMENT COMPANY,20,2004
3125,932151008,932151008, ,PRAIRIE LAKES CROSSING LLC,5231 N PROSPECT RD, ,PEORIA,IL,9901,N,KNOXVILLE,AVE,9901 N KNOXVILLE AVE,PEORIA,IL,61615,15, ,PRAIRIE LAKES CROSSING LLC,20,2004
2848,1406300010,1406300010, ,KLC INVESTMENTS LLC,8305 N ALLEN RD SUITE 5, ,PEORIA,IL,8305,N,ALLEN,RD,8305 N ALLEN RD,PEORIA,IL,61615,212, ,KLC INVESTMENTS LLC,20,2005
2873,1406300015,1406300015, ,MFIC LLC,2606 W ALTORFER DR, ,PEORIA,IL,2606,W,ALTORFER,DR,2606 W ALTORFER DR,PEORIA,IL,61615,212, ,MFIC LLC,20,2005
2887,1406300013,1406300013, ,ALEXANDER LUMBER CO, , , , ,2601,W,ALTORFER,DR,2601 W ALTORFER DR,PEORIA,IL,61615,212, ,ALEXANDER LUMBER CO,20,2005
2889,1406300008,1406300008,E,"STOLLER, HERBERT E",8415 N ALLEN RD, ,PEORIA,IL,8415,N,ALLEN,RD,8415 N ALLEN RD,PEORIA,IL,61614,212,HERBERT,STOLLER,20,2005
3011,1406126013,1406126013, ,COLE BE PORTFOLIO II LLC,C/O BOB EVANS RESTARUANTS LLC, ,NEW ALBANY,OH,8821,N,ALLEN,RD,8821 N ALLEN RD,PEORIA,IL,61615,212, ,COLE BE PORTFOLIO II LLC,20,2005
3020,1406126017,1406126017, ,BARTLETT MANAGEMENT PEORIA INC,C/O MICHAEL BARTLETT,3930 PREMIER NORTH DR,TAMPA,FL,8905,N,ALLEN,RD,8905 N ALLEN RD,PEORIA,IL,61615,212, ,BARTLETT MANAGEMENT PEORIA INC,20,2005
3040,1406101005,1406101005, ,SALVATION ARMY,5550 PRAIRIE STONE PARKWAY, ,HOFFMAN ESTATE,IL,2800,W,TOWNLINE,RD,2800 W TOWNLINE RD,PEORIA,IL,61615,212, ,SALVATION ARMY,20,2005
3052,1406126014,1406126014, ,WAL-MART REAL ESTATE BUSINESS TRUST,P O BOX 8050 - MS 0555, ,BENTONVILLE,AR,8915,N,ALLEN,RD,8915 N ALLEN RD,PEORIA,IL,61615,212, ,WAL-MART REAL ESTATE BUSINESS TRUST,20,2005
3057,1406101009,1406101009, ,MAYFLOWER ACQUISITIONS LLC,C/O PARKER-HANNIFEN CORPORATION,6035 PARKLAND BLVD,CLEVELAND,OH,2820,W,TOWNLINE,RD,2820 W TOWNLINE RD,PEORIA,IL,61615,212, ,MAYFLOWER ACQUISITIONS LLC,20,2005
3058,1406101008,1406101008, ,MEDINACO LLC,ATTN: MICHAEL A LANDWIRTH MGR,7625 N UNIVERSITY ST SUITE C,PEORIA,IL, ,W,TOWNLINE,RD,W TOWNLINE RD,PEORIA,IL,61615,212, ,MEDINACO LLC,20,2005
3060,1406126002,1406126002, ,PIONEER LLC,7625 N UNIVERSITY ST SUITE C, ,PEORIA,IL,9031,N,ALLEN,RD,9031 N ALLEN RD,PEORIA,IL,61615,212, ,PIONEER LLC,20,2005
2427,931102005,931102005, ,"DUNLAP SCHOOL DIST #323, WILDER-WAITE SCHOOL",5220 W LEGION HALL RD BOX 395, ,DUNLAP,IL,10021,N,PACIFIC,ST,10021 N PACIFIC ST,PEORIA,IL,61615,195,WILDER-WAITE SCHOOL,DUNLAP SCHOOL DIST #323,20,2006
3132,930126008,930126008, ,"FULLER, MARK",11215 N GRANITE ST, ,DUNLAP,IL,11215,N,GRANITE,ST,11215 N GRANITE ST,DUNLAP,IL,61525,181,MARK,FULLER,20,2008
3133,930126009,930126009, ,DODDAKULA FAMILY TRUST DATED 8-2-2017,C/O VAISA KRISHNA & ANITA DODDAKULA,11211 N GRANITE ST,DUNLAP,IL,11211,N,GRANITE,ST,11211 N GRANITE ST,DUNLAP,IL,61525,181, ,DODDAKULA FAMILY TRUST DATED 8-2-2017,20,2008
3134,930126010,930126010, ,"DEEPTHI BATCHU VENKATA, SULAKSHMI",11207 N GRANITE ST, ,DUNLAP,IL,11207,N,GRANITE,ST,11207 N GRANITE ST,DUNLAP,IL,61525,181,SULAKSHMI,DEEPTHI BATCHU VENKATA,20,2008
9,929406001,929406001, ,NORTHMINSTER PRESBYTERIAN CHURCH,10720 N KNOXVILLE AVE, ,PEORIA,IL,10720,N,KNOXVILLE,AVE,10720 N KNOXVILLE AVE,PEORIA,IL,61615,39, ,NORTHMINSTER PRESBYTERIAN CHURCH,20,2013
0,929352002,929352002, ,JPS PEORIA LLC,34300 SOLON RD, ,SOLON,OH,10405,N,JULIET,CT,10405 N JULIET CT,PEORIA,IL,61615,177, ,JPS PEORIA LLC,20,2014
2,929351009,929351009,D,"MENTGEN, JEANNE D",1715 W ALTA RD, ,PEORIA,IL,1715,W,ALTA,RD,1715 W ALTA RD,PEORIA,IL,61615,177,JEANNE,MENTGEN,20,2014
3,929359001,929359001, ,SEETON LLC,11109 HAZEL WAY, ,DUNLAP,IL,1601,W,ALTA,RD,1601 W ALTA RD,PEORIA,IL,61615,177, ,SEETON LLC,20,2014
4,929378003,929378003, ,MARK BAYLEY FAMILY LLC,C/O M & B,P O BOX 385,CARMI,IL,1415,W,ALTA,RD,1415 W ALTA RD,PEORIA,IL,61615,177, ,MARK BAYLEY FAMILY LLC,20,2014
10,929326001,929326001, ,ST JUDE ROMAN CATHOLIC CONGREGATION OF PEORIA,10811 N KNOXVILLE AVE, ,PEORIA,IL,10811,N,KNOXVILLE,AVE,10811 N KNOXVILLE AVE,DUNLAP,IL,61525,39, ,ST JUDE ROMAN CATHOLIC CONGREGATION OF PEORIA,20,2014
8,930400001,930400001, ,NORTHWOODS COMMUNITY CHURCH,10700 N ALLEN RD, ,PEORIA,IL,10700,N,ALLEN,RD,10700 N ALLEN RD,PEORIA,IL,61615,181, ,NORTHWOODS COMMUNITY CHURCH,20,2015
11,929104018,929104018, ,MAC'S CONVENIENCE STORES LLC,4080 JONATHON MOORE PIKE, ,COLUMBUS,IN,1514,W,HICKORY GROVE,RD,1514 W HICKORY GROVE RD,DUNLAP,IL,61525,177, ,MAC'S CONVENIENCE STORES LLC,20,2020
2880,1406251014,1406251014, ,AMERITECH-IL,ATTN TAX DEPARTMENT,225 W RANDOLPH RM 26C,CHICAGO,IL,8515,N,INDUSTRIAL,RD,8515 N INDUSTRIAL RD,PEORIA,IL,61614,8, ,AMERITECH-IL,20,2024
2910,1406251010,1406251010, ,CHOICEPOINT DIRECT INC,8512 N ALLEN RD, ,PEORIA,IL,8512,N,ALLEN,RD,8512 N ALLEN RD,PEORIA,IL,61614,8, ,CHOICEPOINT DIRECT INC,20,2024
2916,1406276009,1406276009, ,ISSAKAL LAND COMPANY LLC,12 FOUNTAIN LAKE CT, ,BLOOMINGTON,IL,8606,N,PIONEER,RD,8606 N PIONEER RD,PEORIA,IL,61615,8, ,ISSAKAL LAND COMPANY LLC,20,2024
2920,1406251006,1406251006, ,"HACK, JEFF",8600 N ALLEN RD, ,PEORIA,IL,8600,N,ALLEN,RD,8600 N ALLEN RD,PEORIA,IL,61615,8,JEFF,HACK,20,2024
2925,1406251007,1406251007, ,HOBART CORPORATION,C/O PREMARK FEG CORP,701 S RIDGE AVE,TROY,OH,2416,N,PARK 74,DR,2416 N PARK 74 DR,PEORIA,IL,61615,8, ,HOBART CORPORATION,20,2024
2931,1406251009,1406251009, ,"THOMPSON, KENNETH",2400 W PARK 74 DR, ,PEORIA,IL,2400,W,PARK 74,DR,2400 W PARK 74 DR,PEORIA,IL,61615,8,KENNETH,THOMPSON,20,2024
2935,1406251013,1406251013, ,RYDER TRUCK RENTAL 0543,C/O PROPERTY TAX DEPT 3B,P O BOX 025719,MIAMI,FL,8619,N,INDUSTRIAL,RD,8619 N INDUSTRIAL RD,PEORIA,IL,61614,8, ,RYDER TRUCK RENTAL 0543,20,2024
2942,1406226016,1406226016, ,ALCAST COMPANY,8821 N UNIVERSITY ST, ,PEORIA,IL,8600,N,INDUSTRIAL,RD,8600 N INDUSTRIAL RD,PEORIA,IL,61614,8, ,ALCAST COMPANY,20,2024
2952,1406251002,1406251002, ,JOHNSON LAND INVESTMENTS LLC,1820 RIVERWAY DR, ,PEKIN,IL,2425,W,PARK 74,DR,2425 W PARK 74 DR,PEORIA,IL,61615,8, ,JOHNSON LAND INVESTMENTS LLC,20,2024
2953,1406251003,1406251003, ,ALTRU LAND TRUST, , , , ,2417,W,PARK 74,DR,2417 W PARK 74 DR,PEORIA,IL,61615,8, ,ALTRU LAND TRUST,20,2024
2954,1406251004,1406251004, ,CENTEL CELLULAR COMPANY,ATTN MARTHA VAN PELT TAX ACCOUNTING,P O BOX 2177,LITTLE ROCK,AR, , , , , , , , ,8, ,CENTEL CELLULAR COMPANY,20,2024
2956,1406251021,1406251021, ,COMMUNITY BANK,C/O JEFFERY B STONE,13721 N ASHTON PKWY,CHILLICOTHE,IL,8635,N,INDUSTRIAL,RD,8635 N INDUSTRIAL RD,PEORIA,IL,61614,8, ,COMMUNITY BANK,20,2024
2959,1406227017,1406227017, ,INSULATION DEALERS & SUPPLY CO,12070 W 159TH ST, ,HOMER GLEN,IL,8710,N,PIONEER,RD,8710 N PIONEER RD,PEORIA,IL,61615,8, ,INSULATION DEALERS & SUPPLY CO,20,2024
2965,1406251016,1406251016, ,DIXON PROPERTIES LLC,5700 UTICA RIDGE RD, ,DAVENPORT,IA,8630,N,ALLEN,RD,8630 N ALLEN RD,PEORIA,IL,61615,8, ,DIXON PROPERTIES LLC,20,2024
2975,1406251023,1406251023, ,"BENISHEK, MICHAEL",8711 N INDUSTRIAL DR, ,PEORIA,IL,8711,N,INDUSTRIAL,RD,8711 N INDUSTRIAL RD,PEORIA,IL,61615,8,MICHAEL,BENISHEK,20,2024
2977,1406251024,1406251024, ,VONACHEN ENTERPRISE,8900 N PIONEER RD, ,PEORIA,IL,8700,N,ALLEN,RD,8700 N ALLEN RD,PEORIA,IL,61614,8, ,VONACHEN ENTERPRISE,20,2024
2986,1406226015,1406226015, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,NOBLE ADMINISTRATION CENTER,1125 W LAKE AVE,PEORIA,IL,8727,N,PIONEER,RD,8727 N PIONEER RD,PEORIA,IL,61615,8, ,PLEASURE DRIVEWAY & PARK DISTRICT OF PEORIA,20,2024
2987,1406251022,1406251022,L,"SIMPSON, THOMAS L",8723 N INDUSTRIAL RD, ,PEORIA,IL,8723,N,INDUSTRIAL,RD,8723 N INDUSTRIAL RD,PEORIA,IL,61615,8,THOMAS,SIMPSON,20,2024
2988,1406226024,1406226024,D,"WAUGH, MATTHEW D",8726 N INDUSTRIAL RD, ,PEORIA,IL,8726,N,INDUSTRIAL,RD,8726 N INDUSTRIAL RD,PEORIA,IL,61615,8,MATTHEW,WAUGH,20,2024
2989,1406227016,1406227016, ,ALCAST COMPANY,8821 N UNIVERSITY ST, ,PEORIA,IL,8728,N,PIONEER,RD,8728 N PIONEER RD,PEORIA,IL,61614,8, ,ALCAST COMPANY,20,2024
2997,1406226008,1406226008, ,PRAIRIE PROPERTY GROUP,P O BOX 9271, ,PEORIA,IL,8800,N,INDUSTRIAL,RD,8800 N INDUSTRIAL RD,PEORIA,IL,61615,8, ,PRAIRIE PROPERTY GROUP,20,2024
3000,1406226014,1406226014, ,PIONEER INDUSTRIAL PARK INC,7820 N UNIVERSITY ST, ,PEORIA,IL,8811,N,PIONEER,RD,8811 N PIONEER RD,PEORIA,IL,61615,8, ,PIONEER INDUSTRIAL PARK INC,20,2024
3001,1406201013,1406201013, ,PEH INVESTMENTS LLC ILLINOIS SERIES,225 W WINDFLOWER WAY, ,DUNLAP,IL,8811,N,INDUSTRIAL,RD,8811 N INDUSTRIAL RD,PEORIA,IL,61615,8, ,PEH INVESTMENTS LLC ILLINOIS SERIES,20,2024
3002,1406226013,1406226013, ,MERICON INDUSTRIES INC,8819 N PIONEER ROAD, ,PEORIA,IL,8819,N,PIONEER,RD,8819 N PIONEER RD,PEORIA,IL,61615,8, ,MERICON INDUSTRIES INC,20,2024
3003,1406201013,1406201013, ,PEH INVESTMENTS LLC ILLINOIS SERIES,225 W WINDFLOWER WAY, ,DUNLAP,IL,8811,N,INDUSTRIAL,RD,8811 N INDUSTRIAL RD,PEORIA,IL,61615,8, ,PEH INVESTMENTS LLC ILLINOIS SERIES,20,2024
3005,1406226007,1406226007, ,PRAIRIE PROPERTY GROUP,P O BOX 9271, ,PEORIA,IL,8816,N,INDUSTRIAL,RD,8816 N INDUSTRIAL RD,PEORIA,IL,61615,8, ,PRAIRIE PROPERTY GROUP,20,2024
3007,1406226013,1406226013, ,MERICON INDUSTRIES INC,8819 N PIONEER ROAD, ,PEORIA,IL,8819,N,PIONEER,RD,8819 N PIONEER RD,PEORIA,IL,61615,8, ,MERICON INDUSTRIES INC,20,2024
3009,1406227029,1406227029, ,ALCAST COMPANY,8821 N UNIVERSITY ST, ,PEORIA,IL,8820,N,PIONEER,RD,8820 N PIONEER RD,PEORIA,IL,61615,8, ,ALCAST COMPANY,20,2024
3013,1406201002,1406201002, ,RGM LLC,7625 N UNIVERSITY ST SUITE C, ,PEORIA,IL,8800,N,ALLEN,RD,8800 N ALLEN RD,PEORIA,IL,61614,8, ,RGM LLC,20,2024
3016,1406201004,1406201004, ,CHECKERED FLAG HOLDINGS INC,2416 W IMPERIAL DR, ,PEORIA,IL,8823,N,INDUSTRIAL,RD,8823 N INDUSTRIAL RD,PEORIA,IL,61614,8, ,CHECKERED FLAG HOLDINGS INC,20,2024
3017,1406226006,1406226006, ,PRAIRIE PROPERTY GROUP,P O BOX 9271, ,PEORIA,IL,8824,N,INDUSTRIAL,RD,8824 N INDUSTRIAL RD,PEORIA,IL,61615,8, ,PRAIRIE PROPERTY GROUP,20,2024
3019,1406226012,1406226012, ,MEADOWVIEW HOLDINGS LLC,ATTN DAVID VOJTA,1131 W TRUITT AVE,CHILLICOTHE,IL,8903,N,PIONEER,RD,8903 N PIONEER RD,PEORIA,IL,61615,8, ,MEADOWVIEW HOLDINGS LLC,20,2024
3023,1406227006,1406227006, ,MJV REAL ESTATE LLC,8900 N PIONEER RD, ,PEORIA,IL,8900,N,PIONEER,RD,8900 N PIONEER RD,PEORIA,IL,61615,8, ,MJV REAL ESTATE LLC,20,2024
3026,1406226005,1406226005, ,PRAIRIE PROPERTY GROUP,P O BOX 9271, ,PEORIA,IL,8900,N,INDUSTRIAL,RD,8900 N INDUSTRIAL RD,PEORIA,IL,61615,8, ,PRAIRIE PROPERTY GROUP,20,2024
3028,1406201003,1406201003,W,"BARROW, BRADLEY W",P O BOX 50, ,MOSSVILLE,IL,8901,N,INDUSTRIAL,RD,8901 N INDUSTRIAL RD,PEORIA,IL,61615,8,BRADLEY,BARROW,20,2024
